ID,Ազգանուն Անուն Հայրանուն,Սեռ,Մարզ,Մարզադպրոցի անվանում,Մարզիչ,,rating_standard_2017,rating_standard_2018,rating_standard_2019,rating_standard_2020,rating_standard_2021,rating_standard_2022
1007074,Բերբերյան Ժակ-Դավիթ Զարեհի,ար,Երևան,Անհատական,Անհատական,1507,1721,1760,1487,1961,2013,1354
1007075,Բերնեցյան Խաչատուր Հրաչյայի,ար,Շիրակ,Գյումրի - «Տ. Պետրոսյան»,Տիրատուրյան Դ.,1759,1937,1753,1689,1719,2095,1782
1007076,Բիլբուլյան Մենուա Սիսակի,ար,Երևան,Կենտրոն,Սիմոն Մ.,1498,1840,1663,1806,1754,1915,1711
1007077,Բիձյան Էդվարդ Դավիթի,ար,Երևան,Ակադեմիա,Ակոպով Ռ.,1783,1895,1815,1919,2095,1911,1747
1007078,Բիձյան Սուսաննա ***,իգ,Գեղարքունիք,Գավառի ուս/կ,Բալագոզյան Ս.,1822,1780,1690,1629,1556,1922,1875
1007079,Բինյան Դավիթ Համլետի,ար,Երևան,Ռ. Վահանյան,Ավետիսյան Ա.,1714,1837,1584,1670,1471,2052,1855
1007080,Բինյան Էդգար Համլետի,ար,Երևան,Ռ. Վահանյան,Ավետիսյան Ա.,1604,1521,1931,1555,1782,1553,1617
1007081,Բլբուլյան Նարեկ Միշայի,ար,Տավուշ,Իջևանի թիվ. 1 դպ.,Մատինյան Է.,2015,1855,1627,1804,1711,1701,1806
1007082,Բոդրումյան Դավիթ Գաբրիելի,ար,Երևան,Զեյթուն,Պլուզյան Ա.,2244,1836,2148,2022,1770,1691,1923
1007083,Բոլյան Լևոն Սամվելի,ար,Սյունիք,Մեղրիի շ/դ - ՀՇԱ,Մանուկյան Արտ.,1936,1932,1693,1704,1871,1941,1790
1007084,Բոլյան Մարգար Հայկի,ար,Սյունիք,Ագարակի շ/դ - ՀՇԱ,Մանուկյան Պետ.,2108,2219,1520,2068,1819,1681,2033
1007085,Բոյախչյան Կարինե Հովհաննեսի,իգ,Գեղարքունիք,Գավառի շ/դ - ՀՇԱ,Սարգսյան Կ.,1650,1869,1674,1855,1617,2039,2022
1014139,Բոյախչյան Մարիա Դավիթի,իգ,Երևան,Մալաթիա,Արթուր Ա.,1959,1814,1806,1615,1806,1551,1692
1007086,ԲոյախչյաՆ Մարիամ Արծրունի,իգ,Արարատ,«Անհատական»,«Անհատական»,1859,1999,1830,1491,1921,1667,1650
1007087,ԲոյախչյաՆ Նարեկ Արծրունի,ար,Արարատ,Շառլ Ազնավուր,Նագդալյան Բ.,1526,1859,1518,1611,1790,1708,1487
1007088,Բոյակով Արթուր Վադիմի,ար,Երևան,Կենտրոն,Քարհանյան Ա.,1793,2040,1688,1665,2025,1961,1681
1014140,Բոյաջյան Խորեն Հրայրի,ար,Երևան,Մալաթիա,Եգանյան Պ.,1654,1861,1620,1994,2022,1694,1791
1007089,Բոյաջյան Հովհաննես Արամի,ար,Երևան,Զեյթուն,Նիազյան Ս.,1869,1753,1718,2055,1692,1754,1919
1007090,Բոյաջյան Հրայր Հովհաննեսի,ար,Երևան,Անհատական,Անհատական,1857,1738,1946,1811,1650,2125,1739
1007091,Բոյաջյան Նորայր Գարիկի,ար,Երևան,Անհատական,Անհատական,1805,1748,1927,1894,1487,1556,1622
1007092,Բոյմուշակյան Հարություն Արմենի,ար,Երևան,Մխ.-Սեբաստացի,Միքայելյան Առ.,1695,1806,1780,1953,1681,1354,1646
1005376,Բոնդարենկո Վիկտորյա Բորիսի,իգ,Երևան,Ակադեմիա,Մանուկյան Ս. Վ-ի,1695,1743,1669,1796,1791,1782,1804
1007093,Բոշյան Կարեն Արսենի,ար,Երևան,Անհատական,Անհատական,1816,1751,1944,1760,1919,1711,2022
1007094,Բոջուկյան Անի Պերճի,իգ,Լոռի,Վանաձորի շ/դ,Հովհաննիսյան Լ.,1936,2064,1721,1753,1629,1747,1704
1007095,Բոստանջյան Ռոբերտ Գևորգի,ար,Երևան,Աջափնյակ,Պողոսյան Կ.,1690,1976,1937,1561,1667,1875,2068
1005402,Բոտոյան Արմեն Ռուբենի,ար,Երևան,Տ. Պետրոսյան,Սանթրյան Ա.,1428,1988,2013,1663,1620,1855,1855
1004967,Բոտոյան Արմեն Սարգիսի,ար,Երևան,Տ. Պետրոսյան,Պողոսյան Տ.,1886,2000,1895,1815,1804,1617,1670
1007096,Բոտոյան Գագիկ Սուրենի,ար,Երևան,Ռ. Վահանյան,Գագիկ Ս.,1712,2052,1780,1690,2022,1806,1462
1007097,Բուդախյան Հայկ Տիգրանի,ար,Տավուշ,Նոյեմբերյանի ավ/դպ,Չիլինգարյան Ա.,1633,1794,1837,1603,1704,1921,1611
1007098,Բուդաղյան Ալբինա Գևորգի,ար,Արմավիր,Էջմիածնի շ/դ - ՀՇԱ,Անդրեասյան Հ.,1599,1581,1521,1931,2068,1790,1665
1007099,Բուդաղյան Ալեքսանդր Մխիթարի,ար,Երևան,Տ. Պետրոսյան,Սանթրյան Ա.,1604,1792,1855,1627,1855,2033,1998
1007100,Բուդաղյան Արեգ Աբգարի,ար,Երևան,Կաիսա,Նոնա Ս.,1604,2042,1836,2131,1668,2022,2081
1005490,Բուդաղյան Արեգ Սարգիսի,ար,Երևան,Ակադեմիա,Ազարյան Տ.,1815,2362,1932,1693,1462,1692,1811
1007101,Բուդաղյան Արման Արսենի,ար,Երևան,Անհատական,Անհատական,1653,1467,2219,1520,1611,1650,1894
1007102,Բուդաղյան Էդուարդ Սարգիսի,ար,Կոտայք,Աբովյանի շ/դ,Մարգարյան Լ.,1779,1704,1801,1674,1665,1487,1944
1014141,Բուդաղյան Լիլիթ Մխիթարի,իգ,Երևան,Տ. Պետրոսյան,Կլնջյան Լ.,1674,2008,1814,1806,2001,1681,1796
1007103,Բուդաղյան Մանե Արսենի,իգ,Երևան,Անհատական,Անհատական,1771,1739,1999,1830,2055,1791,1760
1007104,Բուդաղյան Ներսես Սարգիսի,ար,Կոտայք,Աբովյանի շ/դ,Մարգարյան Լ.,2027,1676,1864,1518,1811,1919,1753
1007105,Բուլղադարյան Լիա Ենոքի,ար,Երևան,Անհատական,Մկրտումյան Ա.,1909,1676,2043,1688,1894,1722,2143
1007106,Բուլոյան Վիկտորիա Հարությունի,իգ,Երևան,Ռ. Վահանյան,Վահրամ Մ.,1994,1843,1861,1620,1914,1633,1750
1007107,Բուղդարյան Ռաֆայել Գարեգինի,ար,Երևան,Մխ.-Սեբաստացի,Միքայելյան Առ.,2013,1867,1727,1718,1796,1646,1815
1007108,Բունիաթյան Գևորգ Աշոտի,ար,Երևան,Անհատական,Անհատական,1919,1731,1738,1946,1760,1804,1690
1007109,Բունիաթյան Էդուարդ Գառնիկի,ար,Արմավիր,Արմավիրի շ/դ - ՀՇԱ,Գալոյան Ա.,2167,1975,1748,1927,1753,2022,1648
1007110,Բուռնազյան Արման Սամվելի,ար,Երևան,Անհատական,Անհատական,2273,2059,1806,1780,1904,1704,1931
1007111,Բուռնազյան Էրիկ Սամվելի,ար,Երևան,Անհատական,Անհատական,1793,1777,1743,1669,1750,2068,1627
1007112,Բուռնուսուզյան Հենրի Մեսրոպի,ար,Երևան,Անհատական,Անհատական,1884,2009,1736,1944,1815,1855,2115
1007113,Բուրդօղլյան Էդուարդ Սարգիսի,ար,Արմավիր,Էջմիածնի շ/դ - ՀՇԱ,Գ.Ստեփանյան,1690,1877,2064,1721,1690,1670,1693
1007114,Բուրչակյան Արտավազդ Արթուրի,ար,Երևան,Անհատական,Անհատական,1765,1855,1976,1937,1648,1462,1520
1004771,Բրյան Սարգիս Արմանի,ար,Արագածոտն,Աշտարակի շ/դ - ՀՇԱ,Մարկարյան Է.,1480,1495,1988,2104,1931,1611,1674
1007115,Բրուտկարոյան Անահիտ Արմենի,իգ,Երևան,Անհատական,Անհատական,1504,2095,1977,1895,1627,1665,1769
1007116,Բրուտյան Աննա Արմենի,իգ,Երևան,Անհատական,Անհատական,1795,1883,2052,1780,2125,1998,1830
1007117,Բրուտյան Գոռ Արմանի,ար,Կոտայք,Աբովյանի շ/դ,Պետրոսյան Ա.,1531,1839,1903,1837,1693,2081,1518
1007118,Բրուտյան Եվա Տիգրանի,իգ,Երևան,Արաբկիր,Ստեփանյան Գ.,1888,1838,1573,1521,1520,1811,1688
1004698,Բրուտյան Միշա Գևորգի,ար,Երևան,Ռ. Վահանյան,Վարդանյան Հ.,1891,1953,1792,1855,1674,1894,1620
1014142,Բրուտյան Միքայել Նարեկի,ար,Երևան,Մալաթիա,Սարգիս Մ.,2136,1920,2042,1836,1769,1944,1718
1007119,Բրուտյան Վահե Գևորգի,ար,Երևան,Անհատական,Անհատական,1625,2025,2365,1932,1830,1796,1875
1007120,Բրուտյան Վարդգես Տիգրանի,ար,Երևան,Արաբկիր,Ստեփանյան Գ.,1884,1382,1477,2219,1518,1760,1927
1007121,Բրսիկյան Վաչե Մկրտիչի,ար,Գեղարքունիք,Գավառի շ/դ - ՀՇԱ,Սարգսյան Կ.,1854,2079,1697,1817,1688,1753,1780
1007122,Բրսոյան Գարիկ Գևորգի,ար,Կոտայք,Հրազդանի ՄՇՕՄՊՄԴ,Գալստյան Գ.,1826,1822,2008,1814,1620,2008,1652
1007123,Գաբոյան Հակոբ Վարդանի,ար,Երևան,Ռ. Վահանյան,Պողոսյան Վ.,1826,2014,1741,1999,1718,1750,1944
1007124,Գաբոյան Մկրտիչ Վահեի,ար,Շիրակ,Գյումրիի ՇՄՊՄԴ,Ղազարյան Մար.,1994,1683,1629,1864,1946,1815,1721
1007125,Գաբոյան Ռուզաննա Պայքարի,իգ,Արմավիր,Արմավիրի շ/դ - ՀՇԱ,Գալոյան Ա.,1907,1733,1724,2043,1927,1690,1932
1007126,Գաբոյան Տիգրան Կարենի,ար,Երևան,Տ. Պետրոսյան,Սևակ Բ.,1962,1942,1843,1861,1780,1648,2135
1007127,Գաբուզյան Դավիթ Խաչատուրի,ար,Երևան,Տ. Պետրոսյան,Սանթրյան Ա.,1935,1871,1853,1725,1669,1931,1839
1005552,Գաբրիելյան Ալբերտ Էդգարի,ար,Երևան,Ակադեմիա,Մարկարյան Է.,1574,1851,1731,1738,1944,1627,1780
1007128,Գաբրիելյան Ալեն Արթուրի,ար,Երևան,Ավան,Ղուկասյան Հ.,1670,1428,1975,1748,1721,2125,1837
1007129,Գաբրիելյան Ալեն Համլետի,ար,Երևան,Արաբկիր,Վուվունիկյան Կ.,2017,2094,2059,1806,1936,1693,1521
1007130,Գաբրիելյան Ալեք Արթուրի,ար,Երևան,Անհատական,Անհատական,1655,1806,1777,1698,2118,1520,1855
1007131,Գաբրիելյան Ալեքս Սերգեյի,ար,Երևան,Մալաթիա,Սարգիս Մ.,1543,2086,1960,1662,1842,1674,1836
1007132,Գաբրիելյան Ալեքսեյ Վիլենի,ար,Երևան,Աջափնյակ,Սահակյան Տ.,1713,2185,1870,2064,1780,1769,1932
1007133,Գաբրիելյան Անահիտ Ազատի,իգ,Երևան,Ռ. Վահանյան,Սահակ Մ.,1691,2017,1940,1976,1837,1830,2219
1007134,Գաբրիելյան Անահիտ Դավիթի,իգ,Կոտայք,Եղվարդի ՄՊՄԴ,Ավետիսյան Գ.,1725,1546,1495,1975,1521,1518,1825
1007135,Գաբրիելյան Անդրե Գարիկի,ար,Արարատ,Արարատի շ/դ - ՀՇԱ,Հարությունյան Իս.,1935,1759,2154,1506,1855,1688,1817
1007136,Գաբրիելյան Աննա Արսենի,իգ,Արմավիր,Արմավիրի շ/դ,Հարությունյան Ա.,1752,1477,1883,1945,1836,1620,1864
1007137,Գաբրիելյան Աստղիկ Դավիթի,իգ,Կոտայք,Եղվարդի ՄՊՄԴ,Ավետիսյան Գ.,1938,1869,1777,2052,1932,1718,2043
1007138,Գաբրիելյան Արայիկ Գրիգորի,ար,Արարատ,գ. Արարատի շ/դ - ՀՇԱ,Ղազարյան Ար.,1850,1954,1838,1903,2219,1875,1861
1007139,Գաբրիելյան Արեգ Ահարոնի,ար,Երևան,Զեյթուն,Նիազյան Ս.,1821,1670,1953,1588,1830,1927,1700
1007140,Գաբրիելյան Արեն Մարտինի,ար,Երևան,Աջափնյակ,Սամվել Մ.,2039,1720,1839,1792,1814,1780,1738
1007141,Գաբրիելյան Արևիկ Արմենի,իգ,Երևան,Անհատական,Անհատական,1826,1980,1684,2042,1999,1669,1748
1007142,Գաբրիելյան Արթուր Արմանի,ար,Երևան,Անհատական,Անհատական,1861,2309,1710,2360,1864,1944,1806
1007143,Գաբրիելյան Արմեն Էրիկի,ար,Երևան,Անհատական,Լևոն Գ.,1707,1948,2025,1544,2043,1721,1747
1007144,Գաբրիելյան Արմեն Վիգենի,ար,Երևան,Անհատական,Անհատական,1723,2108,1396,1742,1861,1932,1910
1007145,Գաբրիելյան Գաբրիելլա Գարիկի,իգ,Երևան,Ավան,Սմբատ Մ.,1456,1657,2078,2014,1700,2124,1998
1007146,Գաբրիելյան Գնել Վարդանի,ար,Երևան,Անհատական,Անհատական,1939,1913,1877,1751,1738,1839,1976
1007147,Գաբրիելյան Գոռ Արայիկի,ար,Գեղարքունիք,Վարդենիկի շ/դ,Արզումանյան Ս.,1772,1859,1998,1592,1748,1780,1892
1007148,Գաբրիելյան Գոռ Գարիկի,ար,Երևան,Կաիսա,Նալբանդյան Տ.,1974,1526,1683,1677,1806,1837,1741
1007149,Գաբրիելյան Գրիգոր Ազատի,ար,Երևան,Ռ. Վահանյան,Սահակ Մ.,1958,1793,1758,1877,1766,1521,1544
1007150,Գաբրիելյան Դավիթ Արթուրի,ար,Երևան,Էրեբունի,Մանուկյան Է.,1934,1654,1989,1871,1662,1855,1945
1007151,Գաբրիելյան Դավիթ Գագիկի,ար,Երևան,Արաբկիր,Արմինե Ա.,1702,1869,1846,1731,1998,1836,2052
1007152,Գաբրիելյան Էլեն Լիբոյի,իգ,Երևան,Անհատական,Անհատական,1973,1857,1897,1975,1976,1932,1981
1007153,Գաբրիելյան Էլինա Հարությունի,իգ,Արարատ,Արարատի շ/դ - ՀՇԱ,Հարությունյան Իս.,1844,1805,1428,2083,1876,2219,1561
1007154,Գաբրիելյան Էրիկ Վարդանի,ար,Կոտայք,Աբովյանի շ/դ,Պետրոսյան Ա.,1596,1695,2094,1777,1741,1804,1792
1007155,Գաբրիելյան Թերեզա Մեխակի,իգ,Երևան,Անհատական,Անհատական,1764,1695,1864,1972,1558,1817,2042
1007156,Գաբրիելյան Կարո Գրիգորի,ար,Երևան,Մխ.-Սեբաստացի,Միքայելյան Առ.,1714,1816,2158,1894,1945,1999,2418
1007157,Գաբրիելյան Հայկ Արտյոմի,ար,Արարատ,Արտաշատի ա/կ,Սիմոնյան Սուս.,1621,1936,2185,1915,2052,1864,1467
1007158,Գաբրիելյան Հայկ Վաչեի,ար,Երևան,Անհատական,Սոֆյա Պ.,1646,1681,2017,1495,1953,2043,1701
1007159,Գաբրիելյան Հովհաննես Արթուրի,ար,Երևան,Անհատական,Անհատական,1604,1646,1501,2117,1561,1861,1982
1007160,Գաբրիելյան Մարիա Հարությունի,իգ,Արարատ,Արարատի շ/դ - ՀՇԱ,Հարությունյան Իս.,1682,2120,1782,1126,1792,1700,1715
1007161,Գաբրիելյան Մեսրոպ Արամի,ար,Երևան,Կենտրոն,Քարհանյան Ա.,1512,1428,1477,1883,2042,1738,1897
1007162,Գաբրիելյան Մհեր Հայկի,ար,Երևան,Ակադեմիա,Գևորգ Մ.,2039,1864,1842,1714,2416,1748,1532
1007163,Գաբրիելյան Նարեկ Արմեն,իգ,Արմավիր,Արմավիրի շ/դ,Ծ.Հարությունյան,1832,1762,2058,1838,1553,1806,1618
1007164,Գաբրիելյան Նարեկ Հայկի,ար,Երևան,Անհատական,Անհատական,1987,1626,1871,1953,1688,1747,1799
1007165,Գաբրիելյան Ռուբեն Ալեքսանդրի,ար,Երևան,Մալաթիա,Թովմաս Հ.,2153,1599,1783,1839,2014,1662,1767
1007166,Գաբրիելյան Վալերի Արթուրի,ար,Երևան,Անհատական,Անհատական,1788,1604,2025,1684,1732,1833,1681
1007167,Գաբրիելյան Վահե Հովհաննեսի,ար,Երևան,Աջափնյակ,Բագրատ Գ.,1769,1604,2279,1710,1836,1998,1975
1007168,Գաբրիելյան Վահե Մհերի,ար,Արարատ,Արտաշատի ա/կ,Սիմոնյան Սուս.,1763,1815,1935,2025,1565,1976,2083
1007169,Գաբրիելյան Վիկա Արթուրի,իգ,Լոռի,Վանաձորի շ/դ,Հովհաննիսյան Լ.,2046,1653,2069,1394,1626,1892,1715
1007170,Գագիկյան Մարգարիտ Արմենի,իգ,Երևան,Ավան,Փայտյան Ա.,2023,1779,1651,2052,1849,1741,1912
1007171,Գազազ Էմմանուել Էմիլի,ար,Երևան,Անհատական,Ազարյան Տ.,1841,1646,1913,1777,1860,1544,1894
1007172,Գազարյան Ալբերտ Օլեգի,ար,Երևան,Աջափնյակ,Ղազարյան Ա.,1818,1753,1859,2008,1715,1945,1937
1007173,Գալաջյան Սարգիս Մանուկի,ար,Երևան,Անհատական,Անհատական,1558,2027,1530,1683,1975,2052,1495
1007174,Գալիկյան Աշոտ Գարիկի,ար,Երևան,Անհատական,Անհատական,2119,1862,1793,1904,2083,2020,1875
1007175,Գալիկյան Միհրան Արթուրի,ար,Երևան,Անհատական,Անհատական,1756,1931,1654,2002,1795,1561,2106
1007176,Գալոյան Անի Պավլիկի,իգ,Երևան,Ավան,Սմբատ Մ.,1878,2013,1869,1905,1925,1792,1088
1007177,Գալոյան Արման Պավելի,ար,Երևան,Ավան,Հունանյան Դ.,1985,1919,1857,1888,1894,2042,1883
1005491,Գալոյան Գագիկ Վահրամի,ար,Շիրակ,Գյումրիի ՇՄՊՄԴ,Մկրտչյան Դավ.,1758,2147,1805,1400,1924,2425,2512
1007178,Գալոյան Գևորգ Արշալույսի,ար,Երևան,11 դպրոց,Թովմաս Հ.,1410,2270,1695,2094,1495,1467,1714
1007179,Գալոյան Դավիթ Լևոնի,ար,Երևան,Անհատական,Անհատական,1605,1793,1695,1888,2123,1701,1728
1005564,Գալոյան Դավիթ Սամվելի,ար,Երևան,ՆՀՏ,Անահիտ Գ.,1847,1884,1849,2158,1088,2014,1850
1004884,Գալոյան Համլետ Արմենակի,ար,Երևան,Անհատական,Անհատական,1724,1690,1936,2185,1883,1715,1931
1007180,Գալոյան Մանե Գրիգորի,իգ,Երևան,«64» շախմ. դպ.,Հովյան Ն.,1785,1748,1681,2017,1980,1897,1783
1007181,Գալոյան Շահեն Զորիի,ար,Երևան,Անհատական,Անհատական,2022,1480,1646,1438,1714,1528,1839
1007182,Գալոյան Վազիր Ռուստամի,ար,Արմավիր,Արմավիրի շ/դ,Գալոյան Ա.,1789,1504,2075,1703,1745,1618,1649
1007183,Գալուստյան Գեորգիյ Սամվելի,ար,Երևան,Մալաթիա,Անհատական,1549,1795,1708,1469,1838,1799,1684
1007184,Գալուստյան Գուրգեն Սամվելի,ար,Երևան,Մալաթիա,Արթուր Ա.,1727,1508,1390,1842,1931,1767,1710
